Museum Name,Museum Type,Latitude,Longitude,Income,Revenue,State
RAICES LATIN MUSIC COLLECTION AND MUSEUM,GENERAL MUSEUM,40.82536,-73.89414,0.0,0.0,NY
RAILROAD MUSEUM OF LONG ISLAND,HISTORY MUSEUM,40.9205,-72.66646,122012.0,76371.0,NY
RAILWAY HISTORICAL SOCIETY OF NORTHERN NEW YORKL,HISTORIC PRESERVATION,43.91754,-75.33566,0.0,0.0,NY
RAJKUMARI CULTRAL CENTER,GENERAL MUSEUM,40.70412,-73.83603,50177.0,50177.0,NY
RAMIREZ SOLAR HOUSE,HISTORIC PRESERVATION,40.72073,-74.00259,0.0,0.0,NY
RANDOLPH HISTORICAL SOCIETY,HISTORIC PRESERVATION,42.16505,-78.96649,0.0,0.0,NY
RAVENA COEYMANS HISTORICAL SOCIETY,HISTORIC PRESERVATION,42.47216,-73.81427,0.0,0.0,NY
RAYNHAM HALL MUSEUM,GENERAL MUSEUM,40.87241,-73.53014,0.0,0.0,NY
RA�CES LATIN MUSIC COLLECTION,GENERAL MUSEUM,40.79323,-73.95176,12614200.0,7264854.0,NY
RECORD OF HISTORIC AMERICAN INDUSTRIES TRADES AND TECHNOLOGY,SCIENCE & TECHNOLOGY MUSEUM OR PLANETARIUM,40.63274,-74.13821,0.0,0.0,NY
RED CREEK HISTORICAL ASSOCIATION,HISTORIC PRESERVATION,43.23852,-76.71298,0.0,0.0,NY
RED ROCK HISTORICAL SOCIETY,HISTORIC PRESERVATION,42.41448,-73.49744,0.0,0.0,NY
REDWOOD HISTORICAL SOCIETY,HISTORIC PRESERVATION,44.33047,-75.8045,0.0,0.0,NY
REGINA A. QUICK CENTER FOR THE ARTS,GENERAL MUSEUM,42.08015,-78.47461,0.0,0.0,NY
REGIONAL SCIENCE AND DISCOVERY CENTER,SCIENCE & TECHNOLOGY MUSEUM OR PLANETARIUM,42.07899,-76.80261,288537.0,288537.0,NY
REINSTEIN WOODS NATURE PRESERVE,"ARBORETUM, BOTANICAL GARDEN, OR NATURE CENTER",42.89399,-78.71835,0.0,0.0,NY
REINSTEIN WOODS NATURE RESERVE AND EDUCATIONAL CENTER,"ARBORETUM, BOTANICAL GARDEN, OR NATURE CENTER",42.89399,-78.71835,0.0,0.0,NY
REMINGTON FIREARMS MUSEUM AND COUNTRY STORE,GENERAL MUSEUM,43.01186,-75.03348,0.0,0.0,NY
REMSEN STEUBEN HISTORICAL SOCIETY,HISTORIC PRESERVATION,43.32624,-75.18308,0.0,0.0,NY
REMSENBURG ACADEMY ASSOCIATION,HISTORIC PRESERVATION,40.81058,-72.70745,79601.0,60674.0,NY
RENSSELAER COUNTY HISTORICAL SOCIETY,HISTORIC PRESERVATION,42.72938,-73.69204,560699.0,434896.0,NY
RENSSELAER FALLS HISTORICAL SOCIETY,HISTORIC PRESERVATION,44.58686,-75.33412,0.0,0.0,NY
RENSSELAERVILLE HISTORIC DISTRICT ASSOCIATION,HISTORIC PRESERVATION,42.51386,-74.15833,0.0,0.0,NY
RENSSELAERVILLE HISTORICAL SOCIETY,HISTORIC PRESERVATION,42.51386,-74.15833,0.0,0.0,NY
REYNOLDS BATTERY L FIRST NY LIGHT ARTILLERY,HISTORIC PRESERVATION,43.15799,-78.67222,15055.0,15055.0,NY
RG INGERSOLL MUSEUM,GENERAL MUSEUM,42.69301,-76.95932,0.0,0.0,NY
RHINEBECK AERODROME MUSEUM,HISTORY MUSEUM,41.98751,-73.86123,263975.0,219443.0,NY
RHINIBECK HISTORICAL SOCIETY,HISTORIC PRESERVATION,41.92692,-73.88277,0.0,0.0,NY
RICHARD F. BRUSH ART GALLERY,ART MUSEUM,44.59315,-75.16031,196467479.0,167884492.0,NY
RICHARD F. BRUSH GALLERY,ART MUSEUM,44.59315,-75.16031,0.0,0.0,NY
RICHARDSON ARCHITECTURE CENTER,HISTORIC PRESERVATION,42.88982,-78.8779,0.0,0.0,NY
RICHARDSON-BATES HOUSE MUSEUM,GENERAL MUSEUM,43.45544,-76.50395,0.0,0.0,NY
RICHBURG-WIRT HISTORICAL SOCIETY,HISTORIC PRESERVATION,42.08857,-78.15295,0.0,0.0,NY
RICHFIELD SPRINGS HISTORIC ASSOCIATION,HISTORIC PRESERVATION,42.85307,-74.98348,0.0,0.0,NY
RICHFORD HISTORICAL SOCIETY,HISTORIC PRESERVATION,42.37096,-76.23623,0.0,0.0,NY
RICHMONDVILLE HISTORICAL SOCIETY,HISTORIC PRESERVATION,42.62695,-74.56063,0.0,0.0,NY
RIDERS MILLS HISTORICAL ASSOCIATION,HISTORIC PRESERVATION,42.46104,-73.59013,0.0,0.0,NY
RIVERBANK HISTORIC HOUSE MUSEUM,HISTORIC PRESERVATION,41.4472,-74.01308,0.0,0.0,NY
RIVERHEAD FOUNDATION MARINE,"ZOO, AQUARIUM, OR WILDLIFE CONSERVATION",40.91847,-72.65684,1322337.0,1322337.0,NY
ROBERT H JACKSON CENTER,HISTORIC PRESERVATION,42.09808,-79.23673,611222.0,603247.0,NY
ROBERT INGERSOLL BIRTHPLACE,HISTORIC PRESERVATION,42.69301,-76.95932,0.0,0.0,NY
ROBERT LEE MORRIS,GENERAL MUSEUM,40.7259,-74.00479,0.0,0.0,NY
ROBERT LOUIS STEVENSON SOCIETY OF AMERICA,HISTORIC PRESERVATION,44.33394,-74.14451,5889.0,5889.0,NY
ROBERT MOSES STATE PARK NATURE CENTER,"ARBORETUM, BOTANICAL GARDEN, OR NATURE CENTER",44.93012,-74.88999,137111.0,136854.0,NY
ROBERT S. AND REBECCA BANNAN ABEN GALLERY,ART MUSEUM,42.61834,-77.09101,0.0,0.0,NY
ROBERT TURNER STUDENT GALLERY,ART MUSEUM,42.25419,-77.7904,114705344.0,95892376.0,NY
ROCHESTER AND GENESEE VALLEY RAILROAD MUSEUM,HISTORY MUSEUM,43.08462,-77.59845,226362.0,102809.0,NY
ROCHESTER CHILDREN'S MUSEUM,CHILDREN'S MUSEUM,43.15325,-77.60277,0.0,0.0,NY
ROCHESTER MUSEUM & SCIENCE CENTER,SCIENCE & TECHNOLOGY MUSEUM OR PLANETARIUM,43.15293,-77.5861,0.0,0.0,NY
ROCHESTER MUSEUM AND SCIENCE CENTER,NATURAL HISTORY MUSEUM,43.153,-77.58673,37292662.0,8108470.0,NY
ROCHESTER SCHOOL FOR THE DEAF,GENERAL MUSEUM,43.18486,-77.62426,11727900.0,11699360.0,NY
ROCK & ROLL HALL OF FAME FOUNDATION,GENERAL MUSEUM,40.76088,-73.97969,8904948.0,7260059.0,NY
ROCK AND ROLL HALL OF FAME ANNEX,GENERAL MUSEUM,41.50171,-81.69459,29537458.0,17717442.0,NY
ROCK HALL MUSEUM,GENERAL MUSEUM,40.61091,-73.7348,0.0,0.0,NY
ROCKAWAY MUSEUM,GENERAL MUSEUM,40.58752,-73.81348,0.0,0.0,NY
ROCKLAND CIVIL WAR ROUND TABLE,HISTORIC PRESERVATION,41.0599,-74.015,806.0,806.0,NY
ROCKLAND COUNTY,HISTORIC PRESERVATION,41.14766,-73.99467,0.0,0.0,NY
ROCKLAND COUNTY SHERIFF'S POLICE MUSEUM,GENERAL MUSEUM,41.14766,-73.99467,0.0,0.0,NY
ROCKLAND LAKE MUSEUM,GENERAL MUSEUM,41.15133,-73.94093,0.0,0.0,NY
ROCKWELL MUSEUM OF WESTERN ART,GENERAL MUSEUM,42.14275,-77.05262,3818265.0,0.0,NY
ROCKY POINT HISTORICAL SOCIETY,HISTORIC PRESERVATION,40.95451,-72.93263,115270.0,114421.0,NY
ROELIFF JANSEN HISTORICAL SOCIETY,HISTORIC PRESERVATION,42.12935,-73.51663,0.0,0.0,NY
ROGER TORY PETERSON INSTITUTE,HISTORY MUSEUM,42.11385,-79.22253,313561.0,237439.0,NY
ROGERS ENVIRONMENTAL EDUCATION CENTER,"ARBORETUM, BOTANICAL GARDEN, OR NATURE CENTER",42.69695,-75.53245,0.0,0.0,NY
ROLAND GIBSON ART GALLERY,ART MUSEUM,44.66311,-74.97028,0.0,0.0,NY
ROLAND GIBSON GALLERY,ART MUSEUM,44.6599,-74.97568,0.0,0.0,NY
ROME HISTORICAL SOCIETY,HISTORIC PRESERVATION,43.21208,-75.45496,273986.0,115832.0,NY
ROOSEVELT ISLAND HISTORICAL SOCIETY,HISTORIC PRESERVATION,40.50381,-74.24481,71718.0,55133.0,NY
ROOSEVELT VANDERBILT NATIONAL HISTORIC SITE,HISTORIC PRESERVATION,41.76829,-73.91055,0.0,0.0,NY
ROOSEVELT WILD LIFE COLLECTIONS,"ZOO, AQUARIUM, OR WILDLIFE CONSERVATION",43.03404,-76.13922,0.0,0.0,NY
ROOSEVELT-VANDERBILT NATIONAL HISTORIC SITES (HQTRS FOR HOME OF FRANKLIN D ROOSEVELT NHS ELEANOR ROOSEVELT NHS VANDERBILT MANSION NHS),HISTORIC PRESERVATION,41.76829,-73.91055,0.0,0.0,NY
ROOT HISTORICAL SOCIETY,HISTORIC PRESERVATION,42.83751,-74.45226,0.0,0.0,NY
ROSCOE O&W RAILWAY MUSEUM,GENERAL MUSEUM,41.94367,-74.94314,0.0,0.0,NY
ROSE CENTER FOR EARTH AND SPACE,GENERAL MUSEUM,40.78134,-73.97405,0.0,0.0,NY
ROSE HISTORICAL SOCIETY,HISTORIC PRESERVATION,43.17993,-76.91555,0.0,0.0,NY
ROSE MUSEUM,GENERAL MUSEUM,40.765,-73.97987,0.0,0.0,NY
ROSEBOOM HISTORICAL ASSOCIATION,HISTORIC PRESERVATION,42.70847,-74.80343,0.0,0.0,NY
ROSLYN LANDMARK SOCIETY,HISTORIC PRESERVATION,40.79833,-73.64979,580675.0,207493.0,NY
ROSSINI OPERA FRSTIVAL,HISTORY MUSEUM,40.76002,-73.9714,28550.0,28550.0,NY
ROTHSCHILD-PETERSEN PATENT MODEL MUSEUM,HISTORY MUSEUM,42.95164,-75.88206,0.0,0.0,NY
ROUSES POINT-CHAMPLAIN HISTORICAL SOCIETY,HISTORIC PRESERVATION,44.98842,-73.3686,0.0,0.0,NY
ROXBURG ARTS GROUP,ART MUSEUM,42.28373,-74.56417,387138.0,310139.0,NY
ROYAL BOTANICAL GARDENS,"ARBORETUM, BOTANICAL GARDEN, OR NATURE CENTER",42.88982,-78.8779,0.0,0.0,NY
ROYALTON HISTORICAL SOCIETY,HISTORIC PRESERVATION,43.1597,-78.53846,0.0,0.0,NY
ROZ STEINER GALLERY,ART MUSEUM,43.02743,-78.15371,0.0,0.0,NY
RUBELLE AND NORMAN SCHAFLER GALLERY,ART MUSEUM,40.69221,-73.96185,228896864.0,212561841.0,NY
RUBIN MUSEUM OF ART,ART MUSEUM,40.7317,-73.99701,16495047.0,6155768.0,NY
RUSHFORD MUSEUM SOCIETY,GENERAL MUSEUM,42.38875,-78.22658,0.0,0.0,NY
RUTH AND ELMER WELLIN MUSEUM OF ART,ART MUSEUM,43.05145,-75.40212,446773949.0,183554774.0,NY
RVC CONSERVANCY,HISTORIC PRESERVATION,40.65818,-73.64493,0.0,0.0,NY
RYE ARTS CENTER,ART MUSEUM,40.97879,-73.68314,1175476.0,1113295.0,NY
RYE HISTORICAL SOCIETY,HISTORIC PRESERVATION,40.98231,-73.68434,270730.0,204131.0,NY
S I MUSEUM,GENERAL MUSEUM,40.64468,-74.09988,1819096.0,1419709.0,NY
S S COLUMBIA PROJECT,HISTORIC PRESERVATION,40.7306,-73.98749,132114.0,132114.0,NY
SACKETS HARBOR BATTLEFIELD ALLIANCE,HISTORIC PRESERVATION,43.94409,-76.10603,0.0,0.0,NY
SACKETS HARBOR HISTORICAL SOCIETY,HISTORIC PRESERVATION,43.94409,-76.10603,78281.0,51169.0,NY
SACKETS HARBOR HISTORICAL SOCIETY MUSEUM,HISTORIC PRESERVATION,43.97551,-75.90957,78281.0,51169.0,NY
SAFE HAVEN MUSEUM AND EDUCATION CENTER,GENERAL MUSEUM,43.46199,-76.50294,28058.0,28058.0,NY
SAFE SAVING ANTIQUITIES FOR EVERYONE,HISTORIC PRESERVATION,40.76772,-73.98152,0.0,0.0,NY
SAG HARBOR,HISTORIC PRESERVATION,40.99822,-72.32055,0.0,0.0,NY
SAG HARBOR ANTIQUE FIRE TRUCKS,HISTORIC PRESERVATION,40.99822,-72.32055,0.0,0.0,NY
SAG HARBOR HISTORICAL SOCIETY,HISTORIC PRESERVATION,40.99888,-72.29608,98743.0,92928.0,NY
SAG HARBOR WHALING & HISTORICAL MUSEUM,HISTORY MUSEUM,40.99822,-72.32055,301877.0,276726.0,NY
SAG HARBOR WHALING MUSEUM,GENERAL MUSEUM,40.99708,-72.2971,0.0,0.0,NY
SAGAMORE HILL NATIONAL HISTORIC SITE,HISTORIC PRESERVATION,40.88642,-73.50189,0.0,0.0,NY
SAGAMORE INST OF THE ADIRONDACKS,GENERAL MUSEUM,42.67022,-74.95078,0.0,0.0,NY
SAGTIKOS MANOR HISTORICAL SOCIETY,HISTORIC PRESERVATION,40.70273,-73.27402,66090.0,61873.0,NY
SAINT ANTHONY HISTORIC PRESERVATION SOCIETY,HISTORIC PRESERVATION,40.75682,-73.69459,0.0,0.0,NY
SAINT GAUDENS MEMORIAL,GENERAL MUSEUM,41.15873,-73.86097,317840.0,288909.0,NY
SAINT REGIS MOHAWK TRIBE,"ARBORETUM, BOTANICAL GARDEN, OR NATURE CENTER",44.97835,-74.69055,0.0,0.0,NY
SALAMANCA AREA HISTORICAL SOCIETY,HISTORIC PRESERVATION,42.16316,-78.71984,0.0,0.0,NY
SALAMANCA RAIL MUSEUM ASSOCIATION,GENERAL MUSEUM,42.1605,-78.71427,0.0,0.0,NY
SALMAGUNDI CLUB MUSEUM,GENERAL MUSEUM,40.73429,-73.99474,2149742.0,1959749.0,NY
SALMON RIVER VISITORS CENTER AND INTERNATIONAL SPORT FISHING MUSEUM,GENERAL MUSEUM,43.53329,-76.04859,0.0,0.0,NY
SALT MUSEUM,GENERAL MUSEUM,43.10143,-76.20632,0.0,0.0,NY
SAMUEL DORSKY MUSEUM OF ART,ART MUSEUM,41.74035,-74.08049,0.0,0.0,NY
SAMUEL LANDON HOUSE,HISTORIC PRESERVATION,41.05731,-72.4223,0.0,0.0,NY
SAMUEL MORSE HISTORIC SITE,HISTORIC PRESERVATION,41.67309,-73.93116,1513693.0,0.0,NY
SANBORN AREA HISTORICAL SOCIETY,HISTORIC PRESERVATION,43.13648,-78.88977,273130.0,273130.0,NY
SAND LAKE CENTER FOR THE ARTS,GENERAL MUSEUM,42.63115,-73.54453,131225.0,127422.0,NY
SAND LAKE HISTORICAL SOCIETY,HISTORIC PRESERVATION,42.64,-73.61227,0.0,0.0,NY
SANDMINERS MONUMENT,HISTORIC PRESERVATION,40.8345,-73.69537,15977.0,15977.0,NY
SANDS POINT PRESERVE,"ZOO, AQUARIUM, OR WILDLIFE CONSERVATION",40.85619,-73.70226,1855718.0,1566917.0,NY
SANDS RING HOMESTEAD MUSEUM,GENERAL MUSEUM,41.43914,-74.03017,0.0,0.0,NY
SANDY GROUND HISTORICAL SOCIETY,HISTORIC PRESERVATION,40.65562,-73.72254,57141.0,57141.0,NY
SANDY GROUND HISTORICAL SOCIETY LIBRARY AND MUSEUM,HISTORIC PRESERVATION,40.54111,-74.21328,0.0,0.0,NY
SANFORD STUD FARM,HISTORIC PRESERVATION,42.94383,-74.18289,0.0,0.0,NY
SANTORELLI HISTORICAL MEDIA,HISTORIC PRESERVATION,40.72537,-73.25449,0.0,0.0,NY
SARATOGA AUTOMOBILE MUSEUM,HISTORY MUSEUM,43.05307,-73.79873,663049.0,653477.0,NY
SARATOGA COUNTY HISTORICAL SOCIETY,HISTORIC PRESERVATION,43.00095,-73.85647,212008.0,193194.0,NY
SARATOGA NATIONAL HISTORICAL PARK,HISTORIC PRESERVATION,43.0165,-73.64653,0.0,0.0,NY
SARATOGA SPRINGS PRESERVATION FOUNDATION,HISTORIC PRESERVATION,43.07835,-73.77965,285511.0,247605.0,NY
SARATOGA SPRINGS UNIVERSAL PRESERVATION HALL,HISTORIC PRESERVATION,43.08029,-73.78782,104642.0,103982.0,NY
SARDINIA HISTORICAL SOCIETY,HISTORIC PRESERVATION,42.53584,-78.51327,0.0,0.0,NY
SATURN CLUB HISTORIC PRESERVATION FOUNDATION,HISTORIC PRESERVATION,42.91108,-78.86993,89327.0,88547.0,NY
SAUGERTIES HISTORICAL SOCIETY,HISTORIC PRESERVATION,42.07899,-73.94971,0.0,0.0,NY
SAUGERTIES LIGHTHOUSE CONSERVANCY,HISTORIC PRESERVATION,42.07786,-73.98512,100917.0,97879.0,NY
SAYVILLE HISTORICAL SOCIETY,HISTORIC PRESERVATION,40.74537,-73.08274,70155.0,67342.0,NY
SCANDINAVIAN EAST COAST MUSEUM,HISTORY MUSEUM,40.63271,-74.0225,20558.0,18438.0,NY
SCARSDALE CONCOURS,GENERAL MUSEUM,40.99145,-73.78219,0.0,0.0,NY
SCARSDALE HISTORICAL SOCIETY,HISTORIC PRESERVATION,40.98177,-73.79981,111788.0,76503.0,NY
SCHEIN-JOSEPH INTERNATIONAL MUSEUM OF CERAMIC ART,ART MUSEUM,42.25419,-77.7904,114705344.0,95892376.0,NY
SCHENECTADY COUNTY HISTORICAL,HISTORIC PRESERVATION,42.81695,-73.94923,790131.0,790131.0,NY
SCHENECTADY MUSEUM,GENERAL MUSEUM,42.81285,-73.9342,1859514.0,924564.0,NY
SCHENECTADY MUSEUM AMATEUR RADIO ASSOCIATION,GENERAL MUSEUM,42.81285,-73.9342,0.0,0.0,NY
SCHERMERHORN ROW BLOCK,GENERAL MUSEUM,40.70629,-74.00329,2543579.0,2489950.0,NY
SCHICK ART GALLERY,ART MUSEUM,43.09597,-73.77961,213756654.0,213630856.0,NY
SCHOHARIE COLONIAL HERITAGE ASSOCIATION,HISTORIC PRESERVATION,42.66715,-74.29571,101016.0,72019.0,NY
SCHOHARIE COUNTY HISTORICAL SOCIETY,HISTORIC PRESERVATION,42.67655,-74.30255,206846.0,169221.0,NY
SCHOHARIE VALLEY RAILROAD MUSEUM,HISTORIC PRESERVATION,42.66715,-74.29571,101016.0,72019.0,NY
SCHOMBURG CENTER FOR RESEARCH IN BLACK CULTURE,GENERAL MUSEUM,40.81442,-73.94073,0.0,0.0,NY
SCHOOLCRAFT CULTURAL CENTER,HISTORIC PRESERVATION,42.70467,-73.91227,0.0,0.0,NY
SCHOOLHOUSE 8 HISTORY CENTER AND MUSEUM,HISTORIC PRESERVATION,42.5989,-78.93924,0.0,0.0,NY
SCHROEPPEL HISTORICAL SOCIETY,HISTORIC PRESERVATION,43.22747,-76.29485,6714.0,6714.0,NY
SCHROON-NORTH HUDSON HISTORICAL SOCIETY,HISTORIC PRESERVATION,43.83615,-73.77359,0.0,0.0,NY
SCHUHPLATTLER GEBIRGSTRACHTEN VEREIN EDELWEISS,HISTORIC PRESERVATION,42.87476,-78.65024,51600.0,51600.0,NY
SCHUYLER MANSION HISTORIC SITE,HISTORIC PRESERVATION,42.64189,-73.76044,0.0,0.0,NY
SCI-TECH CENTER OF NORTHERN NEW YORK,SCIENCE & TECHNOLOGY MUSEUM OR PLANETARIUM,43.97444,-75.91445,22022.0,21446.0,NY
SCIENCE DISCOVERY CENTER OF ONEONTA,SCIENCE & TECHNOLOGY MUSEUM OR PLANETARIUM,42.48694,-75.07612,0.0,0.0,NY
SCIENCE EAST,GENERAL MUSEUM,40.94857,-72.89516,208996.0,208996.0,NY
SCIENCE MUSEUM OF LONG ISLAND,CHILDREN'S MUSEUM,40.81155,-73.70152,583556.0,580526.0,NY
SCIENCENTER DISCOVERY MUSEUM,SCIENCE & TECHNOLOGY MUSEUM OR PLANETARIUM,42.44989,-76.50405,2457887.0,2325311.0,NY
SCOTIA GLENVILLE CHILDREN'S MUSEUM,CHILDREN'S MUSEUM,42.82802,-73.9695,314860.0,310534.0,NY
SCOTTISH HERITAGE SOCIETY OF THE ROCHESTER AREA,HISTORIC PRESERVATION,43.21418,-77.70517,0.0,0.0,NY
SCULPTURE CENTER,ART MUSEUM,40.74661,-73.94062,3445176.0,2843181.0,NY
SD RESEARCH CENTER,ART MUSEUM,40.75428,-73.9813,12950.0,12950.0,NY
SDTC-CENTER FOR DISCOVERY,GENERAL MUSEUM,41.69644,-74.7242,0.0,0.0,NY
SEA CLIFF VILLAGE MUSEUM,GENERAL MUSEUM,40.84946,-73.64539,0.0,0.0,NY
SEA LION PROJECT,HISTORIC PRESERVATION,42.13672,-79.35755,18239.0,18239.0,NY
SEAPORT MUSEUM NEW YORK,GENERAL MUSEUM,42.01854,-73.84613,2543579.0,2489950.0,NY
SEGUINE MANSION,HISTORY MUSEUM,40.51453,-74.19739,0.0,0.0,NY
SENECA FALLS ITS A WONDERFUL LIFE MUSEUM & ARCHIVES,GENERAL MUSEUM,42.91054,-76.79803,2208.0,1408.0,NY
SENECA INDIAN HISTORICAL SOCIETY,HISTORIC PRESERVATION,42.5436,-79.01826,0.0,0.0,NY
SENECA IROQUOIS NATIONAL MUSEUM,GENERAL MUSEUM,42.16316,-78.71984,0.0,0.0,NY
SENECA MUSEUM,HISTORY MUSEUM,42.90745,-76.79261,89122.0,84420.0,NY
SENECA MUSEUM OF WATERWAYS AND INDUSTRY,HISTORY MUSEUM,42.91038,-76.7984,89122.0,84420.0,NY
SENECA PARK ZOO,"ZOO, AQUARIUM, OR WILDLIFE CONSERVATION",43.19812,-77.61765,5906220.0,5538337.0,NY
SENECA VILLAGE,NATURAL HISTORY MUSEUM,40.76879,-73.96307,5.0,5.0,NY
SEPHARDIC HERITAGE MUSEUM,HISTORY MUSEUM,40.7525,-73.98385,905068.0,905068.0,NY
SEPHARDIC HERITAGE PROJECT,HISTORIC PRESERVATION,40.62193,-73.92285,0.0,0.0,NY
SEVENTH REGIMENT ARMORY CONSERVANCY,HISTORIC PRESERVATION,40.76755,-73.9663,20230835.0,19834604.0,NY
SEWARD HOUSE MUSEUM,HISTORY MUSEUM,42.92932,-76.56652,2794347.0,0.0,NY
SHACKSBORO SCHOOL HOUSE MUSEUM,GENERAL MUSEUM,43.15069,-76.33444,0.0,0.0,NY
SHAKER HERITAGE SOCIETY,HISTORIC PRESERVATION,42.7484,-73.81854,301273.0,198143.0,NY
SHAKER MUSEUM AND LIBRARY,GENERAL MUSEUM,42.47341,-73.4393,1300103.0,1257440.0,NY
SHEAS OCONNELL PRESERVATION GUILD,HISTORIC PRESERVATION,42.89147,-78.8726,19132052.0,18399177.0,NY
SHELTER ISLAND HISTORICAL SOCIETY,HISTORIC PRESERVATION,41.06391,-72.3356,1008651.0,867407.0,NY
SHINNECOCK CANAL MARITIME HERITAGE CENTER,GENERAL MUSEUM,40.86387,-72.52271,0.0,0.0,NY
SHINNECOCK NATION CULTURAL CENTER AND MUSEUM,GENERAL MUSEUM,40.88499,-72.42986,0.0,0.0,NY
SHIRLEY FITERMAN ART CENTER,ART MUSEUM,40.71348,-74.01136,0.0,0.0,NY
SIDNEY MISHKIN GALLERY,ART MUSEUM,40.73887,-73.98509,0.0,0.0,NY
SILVERMAN PLANETARIUM,SCIENCE & TECHNOLOGY MUSEUM OR PLANETARIUM,43.04749,-76.15562,0.0,0.0,NY
SIMMONS COLLECTIONS AFRICAN,GENERAL MUSEUM,40.68211,-73.95913,0.0,0.0,NY
SIMMONS COLLEGE TRUSTMAN ART GALLERY,ART MUSEUM,42.33893,-71.10044,151581997.0,151581997.0,NY
SING SING MUSEUM,GENERAL MUSEUM,41.10223,-73.80812,0.0,0.0,NY
SIXTY-NINTH REGIMENT HISTORICAL TR,HISTORIC PRESERVATION,40.74707,-73.9109,0.0,0.0,NY
SKANEATELES HISTORICAL SOCIETY,HISTORIC PRESERVATION,42.946,-76.4299,59424.0,57038.0,NY
SKENESBOROUGH MUSEUM,GENERAL MUSEUM,43.5505,-73.38214,0.0,0.0,NY
SKYSCRAPER MUSEUM,GENERAL MUSEUM,40.70539,-74.01759,714965.0,692800.0,NY
SLATE VALLEY MUSEUM,GENERAL MUSEUM,43.40561,-73.26077,165193.0,160078.0,NY
SLATE VALLEY MUSEUM FOUNDATION,GENERAL MUSEUM,43.40561,-73.26077,165193.0,160078.0,NY
SLOATSBURG HISTORICAL SOCIETY,HISTORIC PRESERVATION,41.15609,-74.1931,0.0,0.0,NY
SMITHSONIAN INSTITUTION NATIONAL MUSEUM OF THE AMERICAN INDIAN'S GEORGE GUSTAV HEYE CENTER,GENERAL MUSEUM,40.70538,-74.01078,0.0,0.0,NY
SMITHTOWN HISTORICAL SOCIETY,HISTORIC PRESERVATION,40.85612,-73.18261,460593.0,363598.0,NY
SMITHVILLE HISTORICAL SOCIETY,HISTORIC PRESERVATION,42.40859,-75.83406,0.0,0.0,NY
SMITHY CENTER FOR ARTS,ART MUSEUM,42.6993,-74.92462,188951.0,160632.0,NY
SNUG HARBOR CULTURAL CENTER AND BOTANICAL GARDEN,"ARBORETUM, BOTANICAL GARDEN, OR NATURE CENTER",40.64468,-74.09988,11661911.0,3743809.0,NY
SOCRATES SCULPTURE PARK,"ARBORETUM, BOTANICAL GARDEN, OR NATURE CENTER",40.76752,-73.93664,0.0,0.0,NY
SODUS BAY HISTORICAL SOCIETY,HISTORIC PRESERVATION,43.27197,-76.98649,140391.0,87428.0,NY
SOLVAY GEDDES HISTORICAL SOCIETY,HISTORIC PRESERVATION,43.06036,-76.21274,0.0,0.0,NY
SOMERS HISTORICAL SOCIETY,HISTORIC PRESERVATION,41.33433,-73.68975,0.0,0.0,NY
SOMERSET UNION MUSEUM,HISTORY MUSEUM,42.96918,-78.86491,32602.0,32602.0,NY
SONGWRITERS HALL OF FAME,GENERAL MUSEUM,40.75084,-73.9744,1323798.0,655151.0,NY
SONNENBERG GARDENS & MANSION STATE HISTORIC PARK,"ARBORETUM, BOTANICAL GARDEN, OR NATURE CENTER",42.89675,-77.27483,1311476.0,1214197.0,NY
SONY WONDER TECHNOLOGY LAB,SCIENCE & TECHNOLOGY MUSEUM OR PLANETARIUM,40.76148,-73.9735,0.0,0.0,NY
SOUTH BRISTOL CULTURAL CENTER,GENERAL MUSEUM,42.76086,-77.33648,0.0,0.0,NY
SOUTH FORK NATURAL HISTORY MUSEUM,HISTORIC PRESERVATION,40.94538,-72.31131,0.0,0.0,NY
SOUTH STREET SEAPORT MUSEUM LIBRARY,GENERAL MUSEUM,40.70747,-74.00328,0.0,0.0,NY
SOUTHEAST MUSUEM ASSOCIATION,HISTORY MUSEUM,41.39431,-73.61783,93781.0,93781.0,NY
SOUTHERN TIER ENVIRONMENTAL,GENERAL MUSEUM,42.15909,-75.98509,0.0,0.0,NY
SOUTHERN TIER ZOOLOGICAL SOCIETY,"ZOO, AQUARIUM, OR WILDLIFE CONSERVATION",42.07547,-75.91283,1054395.0,1054395.0,NY
SOUTHOLD HISTORICAL SOCIETY,HISTORIC PRESERVATION,41.05731,-72.4223,547206.0,323487.0,NY
SPAFFORD AREA HISTORICAL SOCIETY,HISTORIC PRESERVATION,42.89006,-76.28418,0.0,0.0,NY
SPENCER CREST NATURE CENTER,"ARBORETUM, BOTANICAL GARDEN, OR NATURE CENTER",42.14044,-77.04727,0.0,0.0,NY
SPENCER HISTORICAL SOCIETY,HISTORIC PRESERVATION,42.23827,-76.48695,0.0,0.0,NY
SPENCERPORT DEPOT AND CANAL MUSEUM,GENERAL MUSEUM,43.18565,-77.80052,0.0,0.0,NY
SPENCERTOWN ACADEMY SOCIETY,HISTORIC PRESERVATION,42.31586,-73.50708,266079.0,241223.0,NY
SPINDLE CITY HISTORICAL SOCIETY,HISTORIC PRESERVATION,42.7753,-73.7015,0.0,0.0,NY
SPORTS MUSEUM OF DUTCHESS COMPANY,GENERAL MUSEUM,41.58926,-73.8979,0.0,0.0,NY
